"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"601669.SH","中国电建","2012-06-15","11.7540","4.4900","11.9102","1.5811"
"601669.SH","中国电建","2012-06-21","11.3613","4.3400","11.5123","1.5283"
"601669.SH","中国电建","2012-06-29","11.4398","4.3700","11.5919","1.5389"
"601669.SH","中国电建","2012-07-06","10.4451","4.0287","10.5839","1.4050"
"601669.SH","中国电建","2012-07-13","10.5236","4.0590","10.6635","1.4156"
"601669.SH","中国电建","2012-07-20","10.5236","4.0590","10.6635","1.4156"
"601669.SH","中国电建","2012-07-27","10.3665","3.9984","10.5043","1.3945"
"601669.SH","中国电建","2012-08-03","9.1623","3.5340","9.2841","1.2325"
"601669.SH","中国电建","2012-08-10","9.4503","3.6450","9.5759","1.2712"
"601669.SH","中国电建","2012-08-17","8.9267","3.4431","9.0454","1.2008"
"601669.SH","中国电建","2012-08-24","8.6388","3.3320","8.7536","1.1621"
"601669.SH","中国电建","2012-08-31","7.8297","3.1402","8.2496","1.0952"
"601669.SH","中国电建","2012-09-07","8.5094","3.4128","8.9658","1.1902"
"601669.SH","中国电建","2012-09-14","8.1570","3.2715","8.5944","1.1409"
"601669.SH","中国电建","2012-09-21","7.6031","3.0493","8.0109","1.0635"
"601669.SH","中国电建","2012-09-28","7.8548","3.1503","8.2761","1.0987"
"601669.SH","中国电建","2012-10-12","8.0563","3.2311","8.4883","1.1269"
"601669.SH","中国电建","2012-10-19","8.2325","3.3017","8.6740","1.1515"
"601669.SH","中国电建","2012-10-26","8.5346","3.4229","8.9923","1.1938"
"601669.SH","中国电建","2012-11-02","8.5838","3.5441","9.3106","1.2360"
"601669.SH","中国电建","2012-11-09","8.0458","3.3219","8.7271","1.1585"
"601669.SH","中国电建","2012-11-16","7.6300","3.1503","8.2761","1.0987"
"601669.SH","中国电建","2012-11-23","7.7279","3.1907","8.3822","1.1128"
"601669.SH","中国电建","2012-11-30","7.7768","3.2109","8.4353","1.1198"
"601669.SH","中国电建","2012-12-07","8.3148","3.4330","9.0189","1.1973"
"601669.SH","中国电建","2012-12-14","8.7061","3.5946","9.4433","1.2536"
"601669.SH","中国电建","2012-12-21","8.8283","3.6450","9.5759","1.2712"
"601669.SH","中国电建","2012-12-28","9.2685","3.8268","10.0534","1.3346"
"601669.SH","中国电建","2013-01-04","9.1952","3.7965","8.8163","1.1670"
"601669.SH","中国电建","2013-01-11","8.8039","3.6350","8.4411","1.1174"
"601669.SH","中国电建","2013-01-18","9.1218","3.7662","8.7459","1.1577"
"601669.SH","中国电建","2013-01-25","8.8283","3.6450","8.4646","1.1205"
"601669.SH","中国电建","2013-02-01","9.6354","3.9783","9.2383","1.2229"
"601669.SH","中国电建","2013-02-08","10.2223","4.2206","9.8011","1.2974"
"601669.SH","中国电建","2013-02-22","9.2685","3.8268","8.8866","1.1763"
"601669.SH","中国电建","2013-03-01","9.4153","3.8874","9.0273","1.1950"
"601669.SH","中国电建","2013-03-08","8.9751","3.7056","8.6052","1.1391"
"601669.SH","中国电建","2013-03-15","8.6816","3.5845","8.3239","1.1018"
"601669.SH","中国电建","2013-03-22","8.8528","3.6551","8.4880","1.1236"
"601669.SH","中国电建","2013-03-29","8.2170","3.3926","7.8784","1.0429"
"601669.SH","中国电建","2013-04-03","8.4126","3.4734","8.0659","1.0677"
"601669.SH","中国电建","2013-04-12","8.3392","3.4431","7.9956","1.0584"
"601669.SH","中国电建","2013-04-19","8.6571","3.5744","8.3004","1.0987"
"601669.SH","中国电建","2013-04-26","7.9018","3.4027","7.9018","1.0460"
"601669.SH","中国电建","2013-05-03","7.7838","3.4229","7.9487","1.0522"
